district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
中和區,房地(土地+建物),新北市中和區員山路１５１巷２弄２０號四樓,26.04,住,,,1111026,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720926,101.06,3,2,2,有,無,9661629,95603,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQRMLQKJHIGFHF78EA,82.94,0,18.12,無
中和區,土地,南工段785地號,2395.52,商,,,1110930,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,1144960000,477959,,0,0,包含公共設施保留地用地；,RPQNMLKMKIHGFHF08EA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區大勇街１０６號九樓,26.36,,,,1110813,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010116,157.89,3,2,2,有,有,26450000,189339,坡道機械,27.7,1800000,,RPWPMLMKKIHGFHF78DA,84.73,1.36,6.28,有
中和區,房地(土地+建物),新北市中和區安樂路２４３巷５號,28.24,住,,,1120103,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660718,92.64,3,2,2,有,無,8880000,95855,,0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSPMLKMJHIGFHF28DA,92.64,0,0,無
中和區,房地(土地+建物),新北市中和區安平路１８巷７號,31.02,住,,,1120108,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750331,98.93,3,2,2,有,無,16250000,164258,,0,0,,RPPNMLKMJHIGFHF87EA,87.3,11.63,0,無
中和區,房地(土地+建物),新北市中和區泰和街３０巷２７號二樓,22.89,住,,,1120111,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681130,85.6,3,2,1,有,無,11360000,132710,,0,0,,RPTNMLLMJHIGFHF38EA,85.6,0,0,無
中和區,房地(土地+建物),新北市中和區福祥路９號十九樓之三十,5.23,商,,,1120103,土地3建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871120,56.64,1,1,1,有,有,9350000,165078,,0,0,,RPQSMLKMJHIGFHF38DA,32.56,0,4.81,有
中和區,房地(土地+建物),新北市中和區民生街１２巷７號二樓,21.32,住,,,1120109,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,650819,50.4,3,1,1,有,無,3442440,68302,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLNKJHIGFHF98DA,50.4,0,0,無
中和區,房地(土地+建物),新北市中和區自立路１２９號三樓,18.16,住,,,1120101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701120,80.54,3,2,1,有,無,11828000,146859,,0,0,,RPRPMLLKJHIGFHF08DA,74.34,0,6.2,無
中和區,房地(土地+建物),新北市中和區莊敬路３３巷３４弄１１號三樓,29.51,住,,,1120111,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,650831,88.55,2,2,1,有,無,12000000,135517,,0,0,,RPXPMLKMJHIGFHF78DA,88.55,0,0,無
中和區,土地,秀峰段665地號,3.73,住,,,1120112,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,225665,60500,,0,0,,RPQNMLKMJHIGFHF97EA,0,0,0,無
中和區,土地,秀峰段665地號,3.73,住,,,1120112,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,225665,60500,,0,0,,RPRNMLKMJHIGFHF08EA,0,0,0,無
中和區,土地,秀峰段665地號,3.73,住,,,1120112,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,225665,60500,,0,0,,RPSNMLKMJHIGFHF18EA,0,0,0,無
中和區,房地(土地+建物),新北市中和區中山路二段２巷７弄４號三樓,36.13,住,,,1120109,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720721,118.82,3,2,2,有,無,5550000,46709,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJKHIGFHF77EA,103.92,0,14.9,無
中和區,房地(土地+建物),新北市中和區景新街４９６巷３３弄２號,29.91,住,,,1120103,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700512,81.7,3,1,2,有,無,9000000,110159,,0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPTTMLLMJHIGFHF98EA,81.7,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區景平路２６８號二十一樓之十,5.44,住,,,1120108,土地1建物1車位1,二十一層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,890529,104.52,1,1,1,有,有,12700000,121508,坡道平面,0,0,陽台外推；,RPXQMLMJKHIGFHF88DA,81.65,0,7.98,有
中和區,房地(土地+建物)+車位,新北市中和區中正路１６７巷２７號七樓之三,18.18,住,,,1120117,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860705,112.11,2,2,1,有,有,15000000,179508,坡道平面,39.69,2000000,親友、員工、共有人或其他特殊關係間之交易；,RPOQMLMJKHIGFHF97DA,46.39,0,6.41,有
中和區,房地(土地+建物),新北市中和區國光街８巷４號三樓,19.12,住,,,1120104,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681004,74.72,3,1,1,有,無,7400000,99036,,0,0,,RPVQMLMJKHIGFHF68DA,74.72,0,0,無
中和區,土地,南勢段592地號,42.35,都市：其他:道路用地,,,1120117,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,7279996,171901,,0,0,包含公共設施保留地用地；,RPQPMLOJKHIGFHF38EA,0,0,0,無
中和區,土地,健康段212地號,30.35,工,,,1120104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5049000,166359,,0,0,,RPPNMLOJKHIGFHF08EA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區捷運路５８之２號五樓,18.61,,,,1120130,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1000415,102.45,2,1,1,有,有,16000000,156174,塔式車位,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOJKHIGFHF28EA,55.89,3.1,4.6,有
中和區,房地(土地+建物),新北市中和區景新街３３５之１號二十八樓,4.44,商,,,1120101,土地1建物1車位0,二十八層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,62.8,1,2,1,有,有,12250000,195064,,0,0,,RPUQMLQJKHIGFHF98DA,35.49,1.54,5.06,有
中和區,房地(土地+建物),新北市中和區興南路二段３４巷１號四樓,27.48,住,,,1120105,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640704,94.09,3,2,1,有,無,11000000,116909,,0,0,,RPQQMLOJKHIGFHF38DA,94.09,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區新生街２號二樓,34.52,住,,,1120105,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820325,211.66,4,2,2,有,有,23500000,111027,坡道平面,0,0,後陽台外推其他增建；,RPVQMLNJKHIGFHF78DA,132.05,1.14,9.99,有
中和區,房地(土地+建物),新北市中和區員山路１４６巷９號四樓,26.06,住,,,1120109,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671120,70.8,2,2,1,有,無,10000000,141243,,0,0,,RPOSMLQJKHIGFHF58DA,70.8,0,0,無
中和區,土地,興南段37地號,30.76,都市：其他:道路用地,,,1120111,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,6088200,197926,,0,0,包含公共設施保留地用地；,RPVOMLRJKHIGFHF98DA,0,0,0,無
中和區,土地,秀山段66地號,76.88,都市：其他:道路用地,,,1120111,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,14568858,189501,,0,0,包含公共設施保留地用地；,RPWOMLRJKHIGFHF09DA,0,0,0,無
中和區,房地(土地+建物),新北市中和區立人街１４巷４０弄２６號二樓,33.47,住,,,1120116,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600819,59.54,3,1,1,有,無,8600000,144441,,0,0,,RPQNMLRJKHIGFHF48EA,59.54,0,0,無
中和區,房地(土地+建物),新北市中和區大勇街３１巷１７號,20.19,住,,,1120106,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631127,54,2,2,1,有,無,9000000,166667,,0,0,,RPPQMLQJKHIGFHF48DA,48,0,6,無
中和區,房地(土地+建物),新北市中和區景德街３０號十二樓之二,4.67,住,,,1120119,土地1建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861104,67.02,2,2,1,有,有,10250000,152939,,0,0,陽台外推；其他增建；,RPQQMLNJKHIGFHF28DA,41.56,2.08,9.56,有
中和區,房地(土地+建物),新北市中和區捷運路５２之７號七樓,7.8,,,,1120104,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1000415,42.1,1,1,1,有,有,7000000,166271,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLSJKHIGFHF68DA,20.61,0,5.27,有
中和區,房地(土地+建物),新北市中和區秀峰街５４號三樓,28.32,住,,,1120110,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690207,101.53,5,3,3,有,無,14800000,145770,,0,0,,RPWPMLSJKHIGFHF66DA,93.63,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區景新街３４５號五樓之二,8.2,商,,,1120108,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,990106,118.95,2,2,1,有,有,17250000,145019,塔式車位,0,0,,RPVQMLRJKHIGFHF56DA,55.75,5.66,5.67,有
中和區,土地,國道段340地號,16.97,都市：其他:墓地,,,1120106,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,460000,27107,,0,0,包含公共設施保留地用地；,RPQRMLQJKHIGFHF68DA,0,0,0,無
中和區,車位,新北市中和區安樂路２巷６號等,0.37,商,,,1120127,土地1建物1車位1,,,其他,,,,26.37,0,0,0,有,有,2750000,,坡道平面,26.36,2750000,僅車位交易；,RPSPMLTJKHIGFHF09EA,0,0,0,有
中和區,房地(土地+建物),新北市中和區景平路１８８號二十樓之二,2.54,都市：其他:住宅區,,,1111226,土地4建物1車位0,二十層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,861104,44.31,1,1,1,有,有,6650000,150079,,0,0,,RPSUMLQLKIHGFHF76DA,29.3,0,5.04,有
中和區,房地(土地+建物)+車位,新北市中和區忠孝街２巷８之１１號五樓,21.79,住,,,1111222,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,990713,195.49,4,2,2,有,有,27600000,148347,坡道平面,24.27,2200000,陽台外推；,RPXPMLPJJHIGFHF98DA,103.28,6.51,10.16,有
中和區,房地(土地+建物),新北市中和區景平路２６８號二十樓之六,4.13,住,,,1111219,土地1建物1車位0,二十層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,890529,55.95,1,1,1,有,有,9650000,172475,,0,0,,RPWOMLLKJHIGFHF48DA,42.29,0,0,有
中和區,房地(土地+建物),新北市中和區景平路７１之７號八樓之七,3.51,住,,,1111218,土地1建物1車位0,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861104,52.57,2,1,1,有,有,8860000,168537,,0,0,陽台外推；,RPQPMLLKJHIGFHF97DA,30.58,1.08,9.63,有
中和區,房地(土地+建物),新北市中和區中山路三段６３巷１３弄３９號五樓,31.81,住,,,1111222,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,850819,147.55,3,2,2,有,無,13100000,88783,,0,0,,RPQNMLOKJHIGFHF08DA,87.24,1.55,9.02,無
中和區,土地,國道段284-2地號,20.92,農,,,1111221,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,966295,46190,,0,0,政府機關標讓售；,RPTNMLKMJHIGFHF28EA,0,0,0,無
中和區,房地(土地+建物),新北市中和區自立路１３９巷１２號,31.71,住,,,1111223,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700827,99.55,3,1,2,有,無,17800000,178805,,0,0,,RPPNMLLMJHIGFHF97EA,87.2,12.35,0,無
中和區,房地(土地+建物),新北市中和區中山路二段１７８巷１７號四樓,4.69,商,,,1111225,土地4建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860718,33.42,1,1,1,有,有,6600000,197487,,0,0,房間位於夾層陽台外推；夾層；,RPQNMLLMJHIGFHF08EA,21.91,0,4.05,有
中和區,房地(土地+建物),新北市中和區景平路５２２之５號十二樓,15.1,住,,,1111203,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1110429,129.73,3,2,2,有,有,29780000,229554,,0,0,,RPSNMLLMJHIGFHF28EA,76.59,4.16,8.87,有
中和區,房地(土地+建物),新北市中和區景平路４６４巷２弄６號四樓,34.47,住,,,1111217,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630726,97.75,4,0,4,有,無,9000000,92072,,0,0,交易總價含土地價金880萬元、房屋價金20萬元。親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPXTMLLMJHIGFHF76EA,81.85,0,15.9,無
中和區,房地(土地+建物),新北市中和區永和路１０１號三樓,20.61,住,,,1111215,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830310,113.7,3,2,2,有,無,14650000,128848,,0,0,陽台外推；其他增建；,RPWPMLKMJHIGFHF68DA,78.85,0,11.34,有
中和區,房地(土地+建物),新北市中和區秀朗路三段１００巷２弄１０號二樓,27.15,住,,,1111226,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710618,94.87,3,2,1,有,無,11350000,119637,,0,0,其他增建；,RPSQMLKKJHIGFHF18DA,81.59,0,13.28,無
中和區,房地(土地+建物)+車位,新北市中和區宜安路１６８巷１３號,11.36,商,,,1111226,土地3建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1031006,131.69,2,2,2,有,有,26500000,201230,坡道機械,13.67,0,,RPXQMLKMJHIGFHF88DA,70.47,0,10.69,有
中和區,房地(土地+建物),新北市中和區民享街３２巷１６號二樓,26.26,住,,,1111222,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730901,89.68,3,2,2,有,無,11300000,126004,,0,0,陽台外推；,RPUOMLLMJHIGFHF48DA,76.62,0,13.06,無
中和區,房地(土地+建物),新北市中和區景新街３３１號三樓,4.29,商,,,1111207,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),辦公用,鋼骨構造,1110224,60.82,0,0,0,無,有,11500000,189083,,0,0,,RPOUMLRKJHIGFHF88DA,34.23,1.82,4.52,有
中和區,房地(土地+建物)+車位,新北市中和區環河西路三段６９號十樓,26.47,住,,,1111209,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1061207,139.5,1,2,1,有,有,19880000,178256,坡道平面,42,2500000,,RPTNMLOKJHIGFHF38DA,54.61,0,7.96,有
中和區,房地(土地+建物)+車位,新北市中和區圓通路３６７巷３３弄１２９號二樓,111.11,都市：其他:住宅區,,,1111211,土地4建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980904,151.6,3,2,2,有,有,17000000,124668,坡道平面,31.27,2000000,,RPOPMLLJKHIGFHF77DA,84.61,0,10.26,有
中和區,房地(土地+建物),新北市中和區保平路３１２號四樓,16.33,住,,,1111216,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850315,98.98,3,2,1,有,無,13100000,132350,,0,0,陽台外推；,RPUUMLLMJHIGFHF09DA,70.05,0.72,7.63,有
中和區,房地(土地+建物),新北市中和區大仁街１３號四樓,31.51,住,,,1111215,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,650929,97.6,3,2,1,有,無,12000000,122951,,0,0,5樓增建，格局：2房2廳1衛頂樓加蓋；,RPOPMLLKJHIGFHF77DA,97.6,0,0,無
中和區,房地(土地+建物),新北市中和區中板路２０號三樓,45.5,工,,,1111216,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,701214,126.88,6,0,2,有,無,5000000,39407,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLKMKIHGFHF88DA,121.28,0,5.6,無
中和區,房地(土地+建物),新北市中和區景平路３２９巷１弄４號五樓,39.88,都市：其他:住宅區,,,1111214,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701229,111.85,3,2,2,有,無,13000000,116227,,0,0,陽台外推；其他增建；,RPTSMLRLKIHGFHF76DA,86.27,0,25.58,無
中和區,房地(土地+建物)+車位,新北市中和區中山路二段３２７巷１１弄４號,74.14,工,,,1111207,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,780404,353.54,0,0,0,無,有,42000000,118798,坡道平面,0,0,陽台外推；,RPOQMLRJKIHGFHF48DA,251.11,27.06,0,有
中和區,房地(土地+建物),新北市中和區景平路２６８號十八樓之十五,3.71,住,,,1111226,土地1建物1車位0,十八層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,890529,50.31,1,1,1,有,有,7500000,149076,,0,0,,RPWPMLTJJHIGFHF66DA,38.01,0,0,有
中和區,車位,新北市中和區中興街２０４號三樓等,0.98,住,,,1111227,土地1建物1車位1,,,其他,,,,17.51,0,0,0,有,有,1800000,,坡道平面,17.51,1800000,僅車位交易；,RPRRMLLMJHIGFHF48DA,0,0,0,有
中和區,房地(土地+建物),新北市中和區景新街４１０巷１０號四樓,48.02,商,,,1111209,土地2建物2車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660129,114.66,5,2,2,有,無,11800000,102913,,0,0,頂樓加蓋；,RPORMLQKJHIGFHF48DA,114.66,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區民樂路４７號三樓,6.09,商,,,1111217,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941125,89.61,2,1,1,有,有,13200000,147305,坡道平面,19.85,0,,RPRRMLNKJHIGFHF48DA,45.08,0,4.62,有
中和區,房地(土地+建物),新北市中和區和平街７３號四樓,25.21,住,,,1111220,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670426,74.1,6,0,6,有,無,9900000,133603,,0,0,陽台外推；頂樓加蓋；,RPORMLSKJHIGFHF68DA,74.1,0,0,無
中和區,房地(土地+建物),新北市中和區中山路二段３０５號五樓之五,7.56,工,,,1111207,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,970114,72.91,1,1,1,有,有,11500000,157729,,0,0,夾層；,RPTQMLKMJHIGFHF48DA,40.62,0.83,5.3,有
中和區,房地(土地+建物),新北市中和區忠孝街１１４號,3.38,住,,,1111229,土地1建物1車位0,一層，平台，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,670123,10.01,0,1,0,有,無,1500000,149850,,0,0,本件買賣標的範圍亦包含彰化縣大城鄉建山段1092與1093地號；權利範圍均為21/1080的兩筆土地部分。親友、員工、共有人或其他特殊關係間之交易；,RPWOMLLJKHIGFHF58EA,10.01,0,0,無
中和區,房地(土地+建物),新北市中和區華新街１４３巷５號,21.23,住,,,1111215,土地1建物1車位0,一層，二層，陽台，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700408,92.06,3,1,2,有,無,10680000,116011,,0,0,,RPRNMLLJKHIGFHF97EA,92.06,0,0,無
