鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,道路名稱,段,分類標籤,Lat,Lng
中和區,房地(土地+建物),新北市中和區景平路２６８號二十樓之六,4.13,住,,,2022-12-19,土地1建物1車位0,二十層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,2000-05-29,55.95,1,1,1,有,有,9650000,172475.0,,0.0,0,,RPWOMLLKJHIGFHF48DA,42.29,0.0,0.0,有,新北市中和區景平路,,新北市中和區景平路,24.9925976,121.5145202
中和區,房地(土地+建物),新北市中和區景平路７１之７號八樓之七,3.51,住,,,2022-12-18,土地1建物1車位0,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1997-11-04,52.57,2,1,1,有,有,8860000,168537.0,,0.0,0,陽台外推；,RPQPMLLKJHIGFHF97DA,30.58,1.08,9.63,有,新北市中和區景平路,,新北市中和區景平路,24.9913254,121.5195226
中和區,房地(土地+建物),新北市中和區中山路三段６３巷１３弄３９號五樓,31.81,住,,,2022-12-22,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1996-08-19,147.55,3,2,2,有,無,13100000,88783.0,,0.0,0,,RPQNMLOKJHIGFHF08DA,87.24,1.55,9.02,無,新北市中和區中山路,新北市中和區中山路三段,新北市中和區中山路三段,25.0036584,121.4770743
中和區,房地(土地+建物),新北市中和區自立路１３９巷１２號,31.71,住,,,2022-12-23,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-08-27,99.55,3,1,2,有,無,17800000,178805.0,,0.0,0,,RPPNMLLMJHIGFHF97EA,87.2,12.35,0.0,無,新北市中和區自立路,,新北市中和區自立路,24.9939007,121.5228631
中和區,房地(土地+建物),新北市中和區中山路二段１７８巷１７號四樓,4.69,商,,,2022-12-25,土地4建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1997-07-18,33.42,1,1,1,有,有,6600000,197487.0,,0.0,0,房間位於夾層陽台外推；夾層；,RPQNMLLMJHIGFHF08EA,21.91,0.0,4.05,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0034595,121.5004687
中和區,房地(土地+建物),新北市中和區景平路５２２之５號十二樓,15.1,住,,,2022-12-03,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2022-04-29,129.73,3,2,2,有,有,29780000,229554.0,,0.0,0,,RPSNMLLMJHIGFHF28EA,76.59,4.16,8.87,有,新北市中和區景平路,,新北市中和區景平路,24.9945517,121.503525
中和區,房地(土地+建物),新北市中和區永和路１０１號三樓,20.61,住,,,2022-12-15,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1994-03-10,113.7,3,2,2,有,無,14650000,128848.0,,0.0,0,陽台外推；其他增建；,RPWPMLKMJHIGFHF68DA,78.85,0.0,11.34,有,新北市中和區永和路,,新北市中和區永和路,25.0060727,121.4963631
中和區,房地(土地+建物),新北市中和區秀朗路三段１００巷２弄１０號二樓,27.15,住,,,2022-12-26,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1982-06-18,94.87,3,2,1,有,無,11350000,119637.0,,0.0,0,其他增建；,RPSQMLKKJHIGFHF18DA,81.59,0.0,13.28,無,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9937001,121.5250589
中和區,房地(土地+建物)+車位,新北市中和區宜安路１６８巷１３號,11.36,商,,,2022-12-26,土地3建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2014-10-06,131.69,2,2,2,有,有,26500000,201230.0,坡道機械,13.67,0,,RPXQMLKMJHIGFHF88DA,70.47,0.0,10.69,有,新北市中和區宜安路,,新北市中和區宜安路,24.9994477,121.5094674
中和區,房地(土地+建物),新北市中和區民享街３２巷１６號二樓,26.26,住,,,2022-12-22,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1984-09-01,89.68,3,2,2,有,無,11300000,126004.0,,0.0,0,陽台外推；,RPUOMLLMJHIGFHF48DA,76.62,0.0,13.06,無,新北市中和區民享街,,新北市中和區民享街,25.0032548,121.4731475
中和區,房地(土地+建物),新北市中和區景新街３３１號三樓,4.29,商,,,2022-12-07,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),辦公用,鋼骨構造,2022-02-24,60.82,0,0,0,無,有,11500000,189083.0,,0.0,0,,RPOUMLRKJHIGFHF88DA,34.23,1.82,4.52,有,新北市中和區景新街,,新北市中和區景新街,24.9913943,121.5120449
中和區,房地(土地+建物)+車位,新北市中和區環河西路三段６９號十樓,26.47,住,,,2022-12-09,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2017-12-07,139.5,1,2,1,有,有,19880000,178256.0,坡道平面,42.0,2500000,,RPTNMLOKJHIGFHF38DA,54.61,0.0,7.96,有,新北市中和區環河西路,新北市中和區環河西路三段,新北市中和區環河西路三段,25.007623,121.4936405
中和區,房地(土地+建物)+車位,新北市中和區圓通路３６７巷３３弄１２９號二樓,111.11,都市：其他:住宅區,,,2022-12-11,土地4建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2009-09-04,151.6,3,2,2,有,有,17000000,124668.0,坡道平面,31.27,2000000,,RPOPMLLJKHIGFHF77DA,84.61,0.0,10.26,有,新北市中和區圓通路,,新北市中和區圓通路,24.9845753,121.4964513
中和區,房地(土地+建物),新北市中和區保平路３１２號四樓,16.33,住,,,2022-12-16,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1996-03-15,98.98,3,2,1,有,無,13100000,132350.0,,0.0,0,陽台外推；,RPUUMLLMJHIGFHF09DA,70.05,0.72,7.63,有,新北市中和區保平路,,新北市中和區保平路,25.0044501,121.5074378
中和區,房地(土地+建物),新北市中和區大仁街１３號四樓,31.51,住,,,2022-12-15,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1976-09-29,97.6,3,2,1,有,無,12000000,122951.0,,0.0,0,5樓增建，格局：2房2廳1衛頂樓加蓋；,RPOPMLLKJHIGFHF77DA,97.6,0.0,0.0,無,新北市中和區大仁街,,新北市中和區大仁街,24.9928285,121.5175582
中和區,房地(土地+建物),新北市中和區景平路３２９巷１弄４號五樓,39.88,都市：其他:住宅區,,,2022-12-14,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-12-29,111.85,3,2,2,有,無,13000000,116227.0,,0.0,0,陽台外推；其他增建；,RPTSMLRLKIHGFHF76DA,86.27,0.0,25.58,無,新北市中和區景平路,,新北市中和區景平路,24.9927835,121.5058669
中和區,房地(土地+建物)+車位,新北市中和區中山路二段３２７巷１１弄４號,74.14,工,,,2022-12-07,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1989-04-04,353.54,0,0,0,無,有,42000000,118798.0,坡道平面,0.0,0,陽台外推；,RPOQMLRJKIHGFHF48DA,251.11,27.06,0.0,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0006431,121.4937623
中和區,房地(土地+建物),新北市中和區景平路２６８號十八樓之十五,3.71,住,,,2022-12-26,土地1建物1車位0,十八層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,2000-05-29,50.31,1,1,1,有,有,7500000,149076.0,,0.0,0,,RPWPMLTJJHIGFHF66DA,38.01,0.0,0.0,有,新北市中和區景平路,,新北市中和區景平路,24.9925976,121.5145202
中和區,房地(土地+建物),新北市中和區景新街４１０巷１０號四樓,48.02,商,,,2022-12-09,土地2建物2車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-01-29,114.66,5,2,2,有,無,11800000,102913.0,,0.0,0,頂樓加蓋；,RPORMLQKJHIGFHF48DA,114.66,0.0,0.0,無,新北市中和區景新街,,新北市中和區景新街,24.9892648,121.5126502
中和區,房地(土地+建物)+車位,新北市中和區民樂路４７號三樓,6.09,商,,,2022-12-17,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2005-11-25,89.61,2,1,1,有,有,13200000,147305.0,坡道平面,19.85,0,,RPRRMLNKJHIGFHF48DA,45.08,0.0,4.62,有,新北市中和區民樂路,,新北市中和區民樂路,25.0013721,121.4832795
中和區,房地(土地+建物),新北市中和區和平街７３號四樓,25.21,住,,,2022-12-20,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1978-04-26,74.1,6,0,6,有,無,9900000,133603.0,,0.0,0,陽台外推；頂樓加蓋；,RPORMLSKJHIGFHF68DA,74.1,0.0,0.0,無,新北市中和區和平街,,新北市中和區和平街,24.9920258,121.5057159
中和區,房地(土地+建物),新北市中和區中山路二段３０５號五樓之五,7.56,工,,,2022-12-07,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,2008-01-14,72.91,1,1,1,有,有,11500000,157729.0,,0.0,0,夾層；,RPTQMLKMJHIGFHF48DA,40.62,0.83,5.3,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0020931,121.4949492
中和區,房地(土地+建物),新北市中和區華新街１４３巷５號,21.23,住,,,2022-12-15,土地1建物1車位0,一層，二層，陽台，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1981-04-08,92.06,3,1,2,有,無,10680000,116011.0,,0.0,0,,RPRNMLLJKHIGFHF97EA,92.06,0.0,0.0,無,新北市中和區華新街,,新北市中和區華新街,24.9815355,121.5065417
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之９號二十八樓,4.44,商,,,2022-12-29,土地1建物1車位1,二十八層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,82.2,1,1,1,有,有,13800000,167883.0,坡道平面,23.5,0,,RPPNMLMJKHIGFHF87EA,31.7,2.01,5.63,有,新北市中和區景新街,,新北市中和區景新街,24.9912356,121.5119804
中和區,房地(土地+建物),新北市中和區大智街２１號二樓,33.24,住,,,2022-12-27,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-10-21,102.31,3,2,2,有,無,10350000,101163.0,,0.0,0,陽台外推；,RPORMLLJKHIGFHF97DA,89.08,0.0,13.23,無,新北市中和區大智街,,新北市中和區大智街,24.9919467,121.5198819
中和區,房地(土地+建物)+車位,新北市中和區保平路２８５號七樓,20.62,住,,,2022-12-08,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2000-08-17,146.38,3,2,1,有,有,19000000,129799.0,坡道機械,27.76,0,陽台外推；,RPQRMLLJKHIGFHF18DA,88.33,0.0,10.4,有,新北市中和區保平路,,新北市中和區保平路,25.0038268,121.5066971
中和區,房地(土地+建物),新北市中和區景新街４６７巷２０弄４４號四樓,16.18,住,,,2022-12-03,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1972-12-06,44.55,1,2,1,有,無,6000000,134680.0,,0.0,0,頂樓加蓋；,RPVPMLMJKHIGFHF58DA,44.55,0.0,0.0,無,新北市中和區景新街,,新北市中和區景新街,24.987357,121.5142666
中和區,房地(土地+建物),新北市中和區景新街３０號四樓,14.99,商,,,2022-12-12,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1970-10-13,52.33,2,1,1,有,無,7000000,133766.0,,0.0,0,,RPTRMLKMJHIGFHF58DA,52.33,0.0,0.0,無,新北市中和區景新街,,新北市中和區景新街,24.9993623,121.5031435
中和區,房地(土地+建物)+車位,新北市中和區圓通路２９９巷１６號七樓,15.41,住,,,2022-12-15,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2008-10-07,90.5,2,1,1,有,有,13080000,147141.0,坡道機械,11.8,1500000,,RPVPMLKMKIHGFHF68DA,45.24,0.77,7.23,有,新北市中和區圓通路,,新北市中和區圓通路,24.9917307,121.4944494
中和區,房地(土地+建物),新北市中和區景平路２３９巷３號二樓之六,4.95,住,,,2022-12-18,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2009-03-20,35.22,1,0,1,有,有,6700000,190233.0,,0.0,0,其他增建；,RPRQMLPJJHIGFHF48DA,17.13,1.4,3.49,有,新北市中和區景平路,,新北市中和區景平路,24.9924318,121.5100487
中和區,房地(土地+建物),新北市中和區安平路８６號五樓之十六,6.4,住,,,2022-12-16,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1992-05-22,36.17,1,1,1,有,有,6000000,165883.0,,0.0,0,,RPOQMLTLKIHGFHF88DA,23.4,0.0,3.38,有,新北市中和區安平路,,新北市中和區安平路,24.9967472,121.5112861
中和區,房地(土地+建物),新北市中和區中正路１４２號三樓之五,7.8,住,,,2022-12-28,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2009-10-09,87.94,2,2,1,有,有,15100000,171708.0,,0.0,0,陽台外推；,RPPQMLTLKIHGFHF98DA,50.29,2.13,7.11,有,新北市中和區中正路,,新北市中和區中正路,24.9939936,121.4993019
中和區,房地(土地+建物)+車位,新北市中和區中正路７４７號十樓,13.26,住,,,2022-12-24,土地2建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1996-09-19,181.94,3,2,2,有,有,19300000,106079.0,坡道平面,0.0,2000000,其他增建；,RPXOMLQJJHIGFHF98DA,115.06,0.92,12.61,有,新北市中和區中正路,,新北市中和區中正路,25.0001692,121.4848106
中和區,房地(土地+建物)+車位,新北市中和區中山路三段３５號十九樓之八,14.11,工,,,2022-12-31,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,2008-05-19,152.08,4,2,2,有,有,20950000,137756.0,坡道平面,28.65,0,陽台外推；,RPSRMLKMJHIGFHF48DA,78.21,0.0,12.68,有,新北市中和區中山路,新北市中和區中山路三段,新北市中和區中山路三段,25.005644,121.4785096
中和區,房地(土地+建物)+車位,新北市中和區華新街１０９巷３４號十一樓,23.28,住,,,2022-12-04,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1996-07-19,184.22,3,2,2,有,有,15800000,85767.0,坡道平面,0.0,0,陽台外推；,RPUPMLNJKHIGFHF58DA,77.53,0.0,13.96,有,新北市中和區華新街,,新北市中和區華新街,24.9800021,121.5092269
中和區,房地(土地+建物)+車位,新北市中和區建八路２號十五樓之一,34.8,工,,,2022-12-20,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),工商用,鋼筋混凝土造,1999-02-27,369.15,0,0,0,無,有,39880000,108029.0,坡道平面,33.07,0,,RPPNMLNJKHIGFHF97EA,229.52,0.0,0.0,有,新北市中和區建八路,,新北市中和區建八路,24.9984442,121.4861636
中和區,房地(土地+建物)+車位,新北市中和區成功路１３３號十八樓,5.59,住,,,2022-12-02,土地1建物1車位1,十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1997-03-22,112.35,2,1,1,有,有,12770000,113663.0,坡道機械,0.0,0,,RPXOMLNJKHIGFHF88EA,79.66,1.4,9.03,有,新北市中和區成功路,,新北市中和區成功路,24.990716,121.5260269
中和區,房地(土地+建物),新北市中和區保健路４６巷３９弄７號三樓,21.55,住,,,2022-12-07,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1973-03-03,64.38,3,2,1,有,無,8700000,135135.0,,0.0,0,陽台外推；,RPQNMLOJKHIGFHF18EA,64.38,0.0,0.0,無,新北市中和區保健路,,新北市中和區保健路,24.9954042,121.5087614
中和區,房地(土地+建物)+車位,新北市中和區景新街３３５號三十樓,8.43,商,,,2022-12-09,土地1建物1車位1,三十層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,137.47,3,2,2,有,有,28760000,222953.0,坡道平面,23.5,3350000,含裝潢費；含傢俱設備費；,RPOPMLNJKHIGFHF97DA,68.4,2.59,5.39,有,新北市中和區景新街,,新北市中和區景新街,24.9913612,121.5118665
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７號三十五樓,8.09,商,,,2022-12-22,土地1建物1車位1,三十五層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,132.89,3,2,2,有,有,27600000,224426.0,坡道平面,23.5,3050000,含裝潢費；含傢俱設備費；,RPPPMLNJKHIGFHF08DA,64.5,3.42,5.39,有,新北市中和區景新街,,新北市中和區景新街,24.9912356,121.5119804
中和區,房地(土地+建物),新北市中和區景新街３３７之１號十五樓,4.96,商,,,2022-12-18,土地1建物1車位0,十五層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,70.26,1,2,1,有,有,15300000,217763.0,,0.0,0,含裝潢費；含傢俱設備費；,RPQPMLNJKHIGFHF18DA,42.04,0.99,4.06,有,新北市中和區景新街,,新北市中和區景新街,24.9912356,121.5119804
中和區,房地(土地+建物)+車位,新北市中和區華新街１０９巷５１號十二樓,22.2,住,,,2022-12-25,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1999-09-18,131.3,3,2,2,有,有,14450000,110053.0,坡道機械,20.31,0,,RPSRMLNJKHIGFHF58DA,71.93,0.0,10.63,有,新北市中和區華新街,,新北市中和區華新街,24.9804605,121.5095745
中和區,房地(土地+建物),新北市中和區南山路５２巷１８號二樓,15.19,住,,,2022-12-26,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1980-06-25,56.11,2,2,1,有,無,7000000,124755.0,,0.0,0,,RPURMLNJKHIGFHF78DA,56.11,0.0,0.0,無,新北市中和區南山路,,新北市中和區南山路,24.9974079,121.5014522
中和區,房地(土地+建物)+車位,新北市中和區中原街２６號十四樓,37.15,住,,,2022-12-11,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2019-08-06,202.83,3,2,2,有,有,35350000,174284.0,坡道平面,36.06,0,,RPOQMLMKJHIGFHF97DA,94.95,2.61,12.42,有,新北市中和區中原街,,新北市中和區中原街,25.0084005,121.4901692
中和區,房地(土地+建物),新北市中和區圓通路３３５巷３３弄２９號二樓,45.13,都市：其他:住宅區,,,2022-12-19,土地3建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-10-23,91.86,3,2,2,有,無,10000000,108861.0,,0.0,0,,RPPSMLKMJHIGFHF28DA,91.86,0.0,0.0,無,新北市中和區圓通路,,新北市中和區圓通路,24.9885653,121.4933539
